id,name,image_url,description,rarity
MMKTC-011,村上版洛中洛外図 左隻 ＜岩佐又兵衛＞フラワーマン,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-011_C.jpg,"Based on the 17th century screen painting ""Rakuchū-rakugai-zu Byōbu (Funaki version)"" by Iwasa Matabei, this is a contemporary version of ""scenes in and around Kyoto"" depicting the city (Rakuchū) and suburbs (Rakugai) of ancient Kyoto from a bird's eye view. It was produced in response to the museum's request, incorporating a taste of Murakami. The work reflects Murakami's studies at Tokyo University of the Arts and the influence of the mentor he reveres, Nobuo Tsuji. On the card is a large parent Flowerman appearing between Nakachōja-machi and Shimodachiuri Streets.
2023-2024 / Diptych, each 300 x 653.8 cm / Acrylic and gold leaf on canvas mounted on wood panel
This section is on the left screen.",C
MMKTC-012,村上版洛中洛外図 左隻 ＜岩佐又兵衛＞元祖くらげ坊,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-012_C.jpg,"Based on the 17th century screen painting ""Rakuchū-rakugai-zu Byōbu (Funaki version)"" by Iwasa Matabei, this is a contemporary version of ""scenes in and around Kyoto"" depicting the city (Rakuchū) and suburbs (Rakugai) of ancient Kyoto from a bird's eye view. It was produced in response to the museum's request, incorporating a taste of Murakami. The work reflects Murakami's studies at Tokyo University of the Arts and the influence of the mentor he reveres, Nobuo Tsuji. The grown-up version of Kurage-bo from Jellyfish Eyes can be seen on Teramachi Street.
2023-2024 / Diptych, each 300 x 653.8 cm / Acrylic and gold leaf on canvas mounted on wood panel
This section is on the left screen.",C
MMKTC-013,村上版洛中洛外図 左隻 ＜岩佐又兵衛＞ユピッピーピッピ,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-013_C.jpg,"Based on the 17th century screen painting ""Rakuchū-rakugai-zu Byōbu (Funaki version)"" by Iwasa Matabei, this is a contemporary version of ""scenes in and around Kyoto"" depicting the city (Rakuchū) and suburbs (Rakugai) of ancient Kyoto from a bird's eye view. It was produced in response to the museum's request, incorporating a taste of Murakami. The work reflects Murakami's studies at Tokyo University of the Arts and the influence of the mentor he reveres, Nobuo Tsuji. In the section selected for this card, you can see a Murakami character Yupippy-pippi depicted around Higashi Honganji Temple on Gojō Karasuma Street.
2023-2024 / Diptych, each 300 x 653.8 cm /　Acrylic and gold leaf on canvas mounted on wood panel
This section is on the right screen.",C
MMKTC-014,村上版洛中洛外図 左隻 ＜岩佐又兵衛＞お花の子供とうっきー,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-014_C.jpg,"Based on the 17th century screen painting ""Rakuchū-rakugai-zu Byōbu (Funaki version)"" by Iwasa Matabei, this is a contemporary version of ""scenes in and around Kyoto"" depicting the city (Rakuchū) and suburbs (Rakugai) of ancient Kyoto from a bird's eye view. It was produced in response to the museum's request, incorporating a taste of Murakami. The work reflects Murakami's studies at Tokyo University of the Arts and the influence of the mentor he reveres, Nobuo Tsuji. Around Higashi Hongan-ji Temple on Gojō Street, Flower Child waves its hand in response to the Flower Parent. In the foreground, Ukki, a character from Jellyfish Eyes, is also waving in response.
2023-2024 / Diptych, each 300 x 653.8 cm / Acrylic and gold leaf on canvas mounted on wood panel
This section is on the left screen.",C
MMKTC-015,村上版洛中洛外図 左隻 ＜岩佐又兵衛＞くらげ坊,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-015_C.jpg,"Based on the 17th century screen painting ""Rakuchū-rakugai-zu Byōbu (Funaki version)"" by Iwasa Matabei, this is a contemporary version of ""scenes in and around Kyoto"" depicting the city (Rakuchū) and suburbs (Rakugai) of ancient Kyoto from a bird's eye view. It was produced in response to the museum's request, incorporating a taste of Murakami. The work reflects Murakami's studies at Tokyo University of the Arts and the influence of the mentor he reveres, Nobuo Tsuji. Here, you can see the character Kurage-bo from the film Jellyfish Eyes perched on the very tip of the decoration of Gion Festival that is happening on Teramachi Street.
2023-2024 / Diptych, each 300 x 653.8 cm / Acrylic and gold leaf on canvas mounted on wood panel
This section is on the left screen.",C
MMKTC-016,村上版洛中洛外図 右隻 ＜岩佐又兵衛＞風神,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-016_C.jpg,"Based on the 17th century screen painting ""Rakuchū-rakugai-zu Byōbu (Funaki version)"" by Iwasa Matabei, this is a contemporary version of ""scenes in and around Kyoto"" depicting the city (Rakuchū) and suburbs (Rakugai) of ancient Kyoto from a bird's eye view. It was produced in response to the museum's request, incorporating a taste of Murakami. The work reflects Murakami's studies at Tokyo University of the Arts and the influence of the mentor he reveres, Nobuo Tsuji. In this card, Murakami's version of the Wind God, of the Wind and Thunder Gods, can be spotted in the air above the Kamo River near the Gojō Ōhashi Bridge.
2023-2024 / Diptych, each 300 x 653.8 cm / Acrylic, gold leaf, and platinum leaf on canvas mounted on wood panel
This section is on the right screen.",C
MMKTC-017,村上版洛中洛外図 右隻 ＜岩佐又兵衛＞雷神,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-017_C.jpg,"Based on the 17th century screen painting ""Rakuchū-rakugai-zu Byōbu (Funaki version)"" by Iwasa Matabei, this is a contemporary version of ""scenes in and around Kyoto"" depicting the city (Rakuchū) and suburbs (Rakugai) of ancient Kyoto from a bird's eye view. It was produced in response to the museum's request, incorporating a taste of Murakami. His version of the Thunder God can be spotted in the air above the Mt. Otowa Kiyomizu Temple on Gojō Street.
2023-2024 / Diptych, each 300 x 653.8 cm / Acrylic and gold leaf on canvas mounted on wood panel
This section is on the right screen.",C
MMKTC-018,村上版洛中洛外図 右隻 ＜岩佐又兵衛＞魔神ダイブッツンとブッツン君,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-018_C.jpg,"Based on the 17th century screen painting ""Rakuchū-rakugai-zu Byōbu (Funaki version)"" by Iwasa Matabei, this is a contemporary version of ""scenes in and around Kyoto"" depicting the city (Rakuchū) and suburbs (Rakugai) of ancient Kyoto from a bird's eye view. It was produced in response to the museum's request, incorporating a taste of Murakami. The work reflects Murakami's studies at Tokyo University of the Arts and the influence of the mentor he reveres, Nobuo Tsuji. In the section selected for this card, you can see Murakami characters Majin Daibuttsun and Mr. Buttsun depicted around Hōkokubyō in Higashiyama-ku.
2023-2024 / Diptych, each 300 x 653.8 cm / Acrylic and gold leaf on canvas mounted on wood panel
This section is on the right screen.",C
MMKTC-019,岩佐又兵衛版 洛中洛外図が完成していないことへの言い訳,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-019_C.jpg,"The 13-meter-long painting, ""Rakuchū-Rakugai-zu Byōbu: Iwasa Matabei RIP"", was created in response to a request from the museum for this exhibition. After receiving the request, Murakami set up a project team to research and design the work, but it was quite a challenge for the artist and he had to exhibit the work with some parts still unfinished. This work spells out his excuses for doing so.
2023-2024 / 47.5 x 47.5 cm / Acrylic on canvas mounted on wood panel",C
MMKTC-020,光琳 水紋,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-020_C.jpg,"Ogata Kōrin, one of the foremost painters of the Edo period, is considered to be the symbol of the Rimpa school of Japanese art. This important school is characterized by its combination of pure art and craftsmanship, as though embodying the Superflat theory that Takashi Murakami has been advocating. At the Takashi Murakami Mononoke Kyoto exhibition, the floor of a room is covered with Kōrin river and wave patterns in Murakami flavor, and paintings drawing on Kōrin and the Rimpa school designs are also displayed in the same room.
2023-2024 / 3M vinyl chloride film printout, floor laminate
Photo : Kozo Takayama",C
MMKTC-021,村上隆 もののけ 京都」展をみるにあたっての注意書き,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-021_C.jpg,"This is a note to visitors to the Takashi Murakami Mononoke Kyoto exhibition about the show they are about to see. In order to meet the museum's request for an exhibition that depicts the past, present, and future rooted in Kyoto, Murakami was asked to create more than 160 new works. As a result, some of the exhibited works are incomplete and, in this painting, the artist provides explanations and excuses for the exhibition format in which they will be replaced with completed works on a rolling basis during the exhibition period. These self-portrait paintings with speech bubbles on them are called the ""Excuse Painting"" series and, as of 2024, there are about 25 of them, in which Murakami has made various excuses.
2023-2024 / 75 x 60.3 cm /Acrylic on canvas mounted on wood panel",C
MMKTC-022,尾形光琳の花,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-022_C.jpg,"Ogata Kōrin, one of the best-known painters of the Edo period, is considered the emblem of the Rinpa school, and his collaborations with Ogata Kenzan are also well known. His work is characterized by its integration of pure art and craft, which served as the conceptual source for Murakami in constructing the Superflat theory.
With the use of the wave patterns and gilded background unique to the Rinpa style, Murakami manages to strongly evoke historical paintings in this work. The image is the installation shot from the Kyoo City KYOCERA Museum of Art.
2024 / φ120 cm / Acrylic, gold leaf, and platinum leaf on canvas mounted on wood panel",C
MMKTC-023,京都 光琳 もののけフラワー,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-023_C.jpg,"Inspired by Ogata Kōrin's ""Chrysanthemum and Flowing Water"" uchiwa fan, Murakami reinterpreted it as a painting. At the center, each chrysanthemum is adorned with Murakami's signature Flower face. Murakami named this series ""Hokkyō Kōrin"" and has been creating works in many variations. This work has a black background with an indigo river. The image is the installation shot from the Kyoo City KYOCERA Museum of Art.
2024 / φ150 cm / Acrylic, gold leaf, and glitter on canvas mounted on wood panel",C
MMKTC-024,琳派のお花と抽象的図像,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-024_C.jpg,"Murakami's unique approach transcends tradition and breathes new life into Ogata Kōrin's chrysanthemum design, with added elements from resources such as psychedelic abstraction, 1980s’ Neo-Expressionism, Shigeru Mizuki's yōkai manga Gegege no Kitarō, special effects of the American film Star Wars, postwar avant-garde painting, calligraphy, and ensō paintings. The image is the installation shot from the Kyoo City KYOCERA Museum of Art.
2024 / φ150 cm / Acrylic, and platinum leaf on canvas mounted on wood panel",C
MMKTC-025,光琳ペインティングについての言い訳,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-025_C.jpg,"In this painting, Murakami explains in detail how he came to paint his Kōrin paintings.
2019 / φ 60 cm / Acrylic, gold leaf, and platinum leaf on canvas mounted on wood panel",C
MMKTC-026,朱雀 京都,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-026_C.jpg,"The painting of the Vermillion Bird, which presides over the Ogura Pond which used to exist south of Kyoto, combines the essence of works by Hokusai and other unknown painters with an early modern design of the phoenix as its basis. Floating freely on a cosmic background, the mystic bird seems to be riding a giant wave, foreshadowing the repose of the souls. Murakami has studied the Arhat images of the past and combined traditional Eastern iconography with contemporary manga elements to express a unified whole. It is a very large work measuring 4m 75cm in height.
2023-2024 / 475 x 565 cm / Acrylic and glitter on canvas mounted on wood panel",C
MMKTC-027,青龍 京都,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-027_C.jpg,"Since ancient times in China and subsequently in Japan, there has been a concept of Four Symbols, or four deities, each of whom presides over a cardinal direction. Kyoto has been considered geographically ideal for Four Symbols since the Heian period (794-1185), with Mt. Funaoka in the north as the Black Tortoise, the Kamo River in the east as the Blue Dragon, the San'in Road in the west as the White Tiger, and the Ogura Pond, which used to be in the south, as the Vermilion Bird guarding it.
The painting of the Blue Dragon, which lives in the Kamo River and protects the east, is a mysterious and dynamic work set against a background of raging waves, wind, and thunder. It is a very large work measuring 4m 75cm in height.
2023-2024 / 475 x 565 cm / Acrylic and glitter on canvas mounted on wood panel",C
MMKTC-028,白虎 京都,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-028_C.jpg,"Since ancient times in China and subsequently in Japan, there has been a concept of Four Symbols, or four deities, each of whom presides over a cardinal direction. Kyoto has been considered geographically ideal for Four Symbols since the Heian period (794-1185), with Mt. Funaoka in the north as the Black Tortoise, the Kamo River in the east as the Blue Dragon, the San'in Road in the west as the White Tiger, and the Ogura Pond, which used to be in the south, as the Vermilion Bird guarding it.
This work depicts 14 tigers guarding the San'in Road in the west and a powerful flame. It is a very large work measuring 4m 75cm in height.
2023-2024 / 475 x 565 cm / Acrylic and glitter on canvas mounted on wood panel",C
MMKTC-029,玄武 京都,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-029_C.jpg,"Since ancient times in China and subsequently in Japan, there has been a concept of Four Symbols, or four deities, each of whom presides over a cardinal direction. Kyoto has been considered geographically ideal for Four Symbols since the Heian period (794-1185), with Mt. Funaoka in the north as the Black Tortoise, the Kamo River in the east as the Blue Dragon, the San'in Road in the west as the White Tiger, and the Ogura Pond, which used to be in the south, as the Vermilion Bird guarding it.
In particular, Mt. Funaoka is considered to be a pure mountain where Genbu, which has the appearance of a turtle and snake combined, resides, supplying clean air and abundant water. It is a very large work measuring 4m 75cm in height.
2023-2024 / 475 x 565 cm / Acrylic on canvas mounted on wood panel",C
MMKTC-030,六角螺旋堂,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-030_C.jpg,"At the center of the exhibition's Four Symbols room is a delicate three-dimensional work, Hexagonal Double-Helix Tower, which symbolizes a temple complex. The actual Rokkakudo (Nakagyo-ku, Kyoto), known as the ""navel of Kyoto,"" is also known as the birthplace of ikebana flower arrangement, and its bell tower is said to have served as a warning for earthquakes, typhoons, infectious diseases, and other abnormal events in Kyoto. This work combines the temple with the design of Sazae-do, another temple in Fukushima Prefecture.
2023-2024 / Height 495 cm, pillar φ 93.8 cm, roof φ 337.5 cm / Water-based paint, Styrofoam, and wood",C
MMKTC-031,想像を超えた宇宙の活性を想起する,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-031_C.jpg,"The self-portrait of Murakami shows a fusion of Western self-portrait traditions and Asian nature beliefs. Naked and wearing toilet sandals, the artist depicts himself burdened with the worries of running a small business in a manga-anime style, along with Eastern motifs (e.g. lotus flowers, shumidan alter). This work combines Western norms with a uniquely Japanese sensibility, symbolizing his challenge against contemporary art.
2018 / 200 x 82 x 94 cm / Platinum leaf on carbon fiber",C
MMKTC-032,スカルディスク　BLACK,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-032_C.jpg,"A jet-black sculpture of skulls, this is a work that took a great deal of time to produce.
There are many painting scrolls from the time of the great famine in Edo. Recently, there have been some opinions that the said famine had been the result of global cooling caused by a massive volcanic eruption. Whatever the case may have been, memento mori.
2015-2024 / 160φcm / Water-based paint, FRP, and stainless steel",C
MMKTC-033,Superflat 2024,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-033_C.jpg,"Superflat is a concept of art proposed by Takashi Murakami in 2000. The term expresses an idea that not only links traditional Japanese pictorial expression with popular culture as represented by anime, manga, and video games, but also flatly redefines the state of Japanese society as a whole, encompassing everything from pre-war and post-war Japanese sensibilities to its economy, politics and religion, forming the basis of an interpretation of beauty.
2023-2024 / 350 x 583.4cm / Acrylic on canvas mounted on wood panel",C
MMKTC-034,DOB,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-034_C.jpg,"This is a sketch that embodies the moment of Mr. DOB’s birth. Murakami says it’s so bad he feels embarrassed.
The character’s name was inspired by two comedic phrases, ""Dobojite"" from the gag comic Inakappe Taishō by Noboru Kawasaki and “Oshamanbe” used by comedian Toru Yuri. In these silly pun-based gags, the groove seemed important, which led Murakami to question the meaning of emphatic letters like ""A,"" ""Z,"" and ""X"" affixed to titles and product names. To explore, he took ""DOB"" from “DOBOZITE” and adopted it as an artwork for his exhibition. The design of the character was completed with the help of students and professional designers, with a concept sketch brushed up on a Mac computer. In its formation process, the character went through some iterations, such as having three ears at one point, but at the suggestion of a professional, it settled into the form you see today.
1993 / 29.7 x 21 cm/ Pencil on paper",C
MMKTC-035,DOB創世記,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-035_C.jpg,"At the time of his first appearance in the world in Murakami’s 1994 solo exhibition, Mr. DOB was a simple painting, a lonely character silkscreened in gold paint in the middle of a blue canvas.
The name Mr. DOB was inspired by two comedic phrases, ""Dobojite"" from the gag comic Inakappe Taishō by Noboru Kawasaki and “Oshamanbe” used by comedian Toru Yuri. The design of the character was completed with the help of students and professional designers, with a concept sketch brushed up on an Apple II personal computer. In its formation process, the character went through some iterations, such as having three ears at one point, but at the suggestion of a professional, it settled into the form you see today.
2023-2024 / 60 x 60 cm /Acrylic and gold leaf on canvas mounted on wood panel",C
MMKTC-036,772772,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-036_C.jpg,"The “727” series combines elements of Murakami's signature character, Mr. DOB, and the Japanese Heian-period picture scroll, ""Shigisan Engi-e”, to create a contemporary interpretation of medieval scroll painting while following the framework of Western art. The title ""727"" was taken from an advertisement seen from the window of a Shinkansen (bullet train). 727, incidentally, is also a prime number.
2015 / 300 x 450 cm / Acrylic and gold leaf on canvas mounted on wood panel",C
MMKTC-037,727の誕生,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-037_C.jpg,"The “727” series combines elements of Murakami's signature character, Mr. DOB, and the Japanese Heian-period picture scroll, ""Shigisan Engi-e”, to create a contemporary interpretation of medieval scroll painting while following the framework of Western art. The title ""727"" was taken from an advertisement seen from the window of a Shinkansen (bullet train). 727, incidentally, is also a prime number.
2023-2024 / 84 x 129.2 cm /Acrylic on canvas mounted on wood panel",C
MMKTC-038,And Then 2024,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-038_C.jpg,"This work stars the character derived from the letters used in “Mr. DOB”.
Mr. DOB was inspired by two comedic phrases, ""Dobojite"" from the gag comic Inakappe Taishō by Noboru Kawasaki and “Oshamanbe” used by comedian Toru Yuri. In these silly pun-based gags, the groove seemed important, which led Murakami to question the meaning of emphatic letters like ""A,"" ""Z,"" and ""X"" affixed to titles and product names. To explore, he took ""DOB"" from “DOBOZITE” and adopted it as an artwork for his exhibition. The design of the character was completed with the help of students and professional designers, with a concept sketch brushed up on a Mac computer. In its formation process, the character went through some iterations, such as having three ears at one point, but at the suggestion of a professional, it settled into the form you see today.
In ""And Then"", Mr. DOB stares at the viewer with a grin on his face, rendered through the artist's characteristic nihilism and cynicism.
2023-2024 / 300 x 300 cm /Acrylic on canvas mounted on wood panel",C
MMKTC-039,DOB君 レインボー,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-039_C.jpg,"Mr. DOB was born in 1993. Murakami stayed at the house of Manabu Koga, an aspiring designer (now an artist) who was 19 years old at the time and had just purchased an Apple II computer, and they worked together to create the character in about five days. The name DOB is a nonsensical word made up by joining two comedic phrases, ""Dobojite (why?)"" from a well-known Japanese gag comic from the 1970s, Inakappe Taishō by Noboru Kawasaki, and “Oshamanbe” used by comedian Toru Yuri.
2023-2024/ 256.4 × 211 × 122.3 cm (pedestal: 150 × 150 × 10 cm) / FRP, urethane paint, stainless steel, and Corian",C
MMKTC-040,ズザザザザザ レインボー,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-040_C.jpg,"“ZuZaZaZaZaZa”, Takashi Murakami's homage to the esteemed animator Yoshinori Kaneda and the Kanō school painter Kanō Sansetsu, suggests that the Japanese sense of beauty has always existed on a two-dimensional field by noting the commonality between Japanese animation and paintings of the Edo era.
Reinforcing this context is Murakami's character, Mr. DOB. This is a multi-colored version of the series created for his solo exhibition at the Kyoto City KYOCERA Museum of Art in 2024. The images is the installation shot from the exhibition.
2023-2024 / 120 × 120 cm / Acrylic on canvas mounted on wood panel",C
MMKTC-041,Army of Mushrooms,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-041_C.jpg,"Takashi Murakami began exploring mushroom motifs when he recalled memories of how his mother used to cultivate shiitake mushrooms at home in his childhood. He started drawing mushrooms in the background of his paintings, and gradually established them as characters that occupy important positions in his work. Currently, there are more than whopping 500 varieties of mushrooms in the Murakami world, and they exist as the silent observes of the world who know everything. In the U.S., the work has been interpreted in various ways as a symbol of psychedelic culture.
2003 / 180 x 180 cm / Acrylic paint on canvas mounted on wooden panel",C
MMKTC-042,不思議の森のDOB君,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-042_C.jpg,"Mr. DOB was born in 1993. Murakami stayed at the house of Manabu Koga, an aspiring designer (now an artist) who was 19 years old at the time and had just purchased an Apple II computer, and they worked together to create the character in about five days. Surrounding them are mushrooms, ""beings that observe the world in silence and know everything"" in a strange forest. The sculpture was made by Hisoka Miyauchi (EARTHWORKS), who was introduced to the artist by Yoshitomo Nara.
1999 / 152.4 x 347 x 347 cm / Oil paint, acrylic paint, synthetic resin, fiberglass, iron
Photo : Federico Tan",C
MMKTC-043,ムラカミパンダの親子,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-043_C.jpg,"This is a painting of cheerful panda parent and child. While there is a tendency to regard art, especially contemporary art, as an adult pursuit, Murakami dared to paint images catered to children such as flowers and cute characters here. Murakami's definitive version of the kawaii explosion is this panda family. Note the letter “P” in the panda cub’s ears!
2024 / 105.6 × 93.4 cm / Acrylic on canvas mounted on wood panel",C
MMKTC-044,エコエコレンジャー,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-044_C.jpg,"These characters were featured in Little Boy, an exhibition of Japanese postwar art and culture that Murakami curated in New York in 2005, and they embody the contorted state of Japanese culture. Borrowing the code name of the atomic bomb dropped on Hiroshima, the Little Boy character is imbued with the sense that ""We Japanese, who still live in the crucible of emptiness, are just like a little child.”
2024",C
