URL,Image URL,Name,Number,Set,Price
https://limitlesstcg.com/cards/N2/17,https://images.pokemontcg.io/neo2/17_hires.png,Yanma,#17 · Holo Rare,Neo Discovery (N2),10.45
https://limitlesstcg.com/cards/N2/18,https://images.pokemontcg.io/neo2/18_hires.png,Beedrill,#18 · Rare,Neo Discovery (N2),4.67
https://limitlesstcg.com/cards/N2/19,https://images.pokemontcg.io/neo2/19_hires.png,Butterfree,#19 · Rare,Neo Discovery (N2),2.28
https://limitlesstcg.com/cards/N2/20,https://images.pokemontcg.io/neo2/20_hires.png,Espeon,#20 · Rare,Neo Discovery (N2),9.36
https://limitlesstcg.com/cards/N2/21,https://images.pokemontcg.io/neo2/21_hires.png,Forretress,#21 · Rare,Neo Discovery (N2),8.38
https://limitlesstcg.com/cards/N2/22,https://images.pokemontcg.io/neo2/22_hires.png,Hitmontop,#22 · Rare,Neo Discovery (N2),1.94
https://limitlesstcg.com/cards/N2/23,https://images.pokemontcg.io/neo2/23_hires.png,Houndoom,#23 · Rare,Neo Discovery (N2),7.38
https://limitlesstcg.com/cards/N2/24,https://images.pokemontcg.io/neo2/24_hires.png,Houndour,#24 · Rare,Neo Discovery (N2),6.97
https://limitlesstcg.com/cards/N2/25,https://images.pokemontcg.io/neo2/25_hires.png,Kabutops,#25 · Rare,Neo Discovery (N2),4.50
https://limitlesstcg.com/cards/N2/26,https://images.pokemontcg.io/neo2/26_hires.png,Magnemite,#26 · Rare,Neo Discovery (N2),3.30
https://limitlesstcg.com/cards/N2/27,https://images.pokemontcg.io/neo2/27_hires.png,Politoed,#27 · Rare,Neo Discovery (N2),5.76
https://limitlesstcg.com/cards/N2/28,https://images.pokemontcg.io/neo2/28_hires.png,Poliwrath,#28 · Rare,Neo Discovery (N2),3.49
https://limitlesstcg.com/cards/N2/29,https://images.pokemontcg.io/neo2/29_hires.png,Scizor,#29 · Rare,Neo Discovery (N2),5.65
https://limitlesstcg.com/cards/N2/30,https://images.pokemontcg.io/neo2/30_hires.png,Smeargle,#30 · Rare,Neo Discovery (N2),5.08
https://limitlesstcg.com/cards/N2/31,https://images.pokemontcg.io/neo2/31_hires.png,Tyranitar,#31 · Rare,Neo Discovery (N2),11.99
https://limitlesstcg.com/cards/N2/32,https://images.pokemontcg.io/neo2/32_hires.png,Umbreon,#32 · Rare,Neo Discovery (N2),25.88
https://limitlesstcg.com/cards/N2/33,https://images.pokemontcg.io/neo2/33_hires.png,Unown [A],#33 · Rare,Neo Discovery (N2),4.77
https://limitlesstcg.com/cards/N2/34,https://images.pokemontcg.io/neo2/34_hires.png,Ursaring,#34 · Rare,Neo Discovery (N2),5.55
https://limitlesstcg.com/cards/N2/35,https://images.pokemontcg.io/neo2/35_hires.png,Wobbuffet,#35 · Rare,Neo Discovery (N2),2.95
https://limitlesstcg.com/cards/N2/36,https://images.pokemontcg.io/neo2/36_hires.png,Yanma,#36 · Rare,Neo Discovery (N2),7.13
https://limitlesstcg.com/cards/N2/37,https://images.pokemontcg.io/neo2/37_hires.png,Corsola,#37 · Uncommon,Neo Discovery (N2),0.66
https://limitlesstcg.com/cards/N2/38,https://images.pokemontcg.io/neo2/38_hires.png,Eevee,#38 · Uncommon,Neo Discovery (N2),3.60
https://limitlesstcg.com/cards/N2/39,https://images.pokemontcg.io/neo2/39_hires.png,Houndour,#39 · Uncommon,Neo Discovery (N2),1.97
https://limitlesstcg.com/cards/N2/40,https://images.pokemontcg.io/neo2/40_hires.png,Igglybuff,#40 · Uncommon,Neo Discovery (N2),2.71
https://limitlesstcg.com/cards/N2/41,https://images.pokemontcg.io/neo2/41_hires.png,Kakuna,#41 · Uncommon,Neo Discovery (N2),0.77
https://limitlesstcg.com/cards/N2/42,https://images.pokemontcg.io/neo2/42_hires.png,Metapod,#42 · Uncommon,Neo Discovery (N2),0.82
https://limitlesstcg.com/cards/N2/43,https://images.pokemontcg.io/neo2/43_hires.png,Omastar,#43 · Uncommon,Neo Discovery (N2),0.11
https://limitlesstcg.com/cards/N2/44,https://images.pokemontcg.io/neo2/44_hires.png,Poliwhirl,#44 · Uncommon,Neo Discovery (N2),1.20
https://limitlesstcg.com/cards/N2/45,https://images.pokemontcg.io/neo2/45_hires.png,Pupitar,#45 · Uncommon,Neo Discovery (N2),0.79
https://limitlesstcg.com/cards/N2/46,https://images.pokemontcg.io/neo2/46_hires.png,Scyther,#46 · Uncommon,Neo Discovery (N2),0.70
https://limitlesstcg.com/cards/N2/47,https://images.pokemontcg.io/neo2/47_hires.png,Unown [D],#47 · Uncommon,Neo Discovery (N2),0.88
https://limitlesstcg.com/cards/N2/48,https://images.pokemontcg.io/neo2/48_hires.png,Unown [F],#48 · Uncommon,Neo Discovery (N2),0.62
https://limitlesstcg.com/cards/N2/49,https://images.pokemontcg.io/neo2/49_hires.png,Unown [M],#49 · Uncommon,Neo Discovery (N2),0.87
https://limitlesstcg.com/cards/N2/50,https://images.pokemontcg.io/neo2/50_hires.png,Unown [N],#50 · Uncommon,Neo Discovery (N2),0.63
https://limitlesstcg.com/cards/N2/51,https://images.pokemontcg.io/neo2/51_hires.png,Unown [U],#51 · Uncommon,Neo Discovery (N2),0.82
https://limitlesstcg.com/cards/N2/52,https://images.pokemontcg.io/neo2/52_hires.png,Xatu,#52 · Uncommon,Neo Discovery (N2),0.27
https://limitlesstcg.com/cards/N2/53,https://images.pokemontcg.io/neo2/53_hires.png,Caterpie,#53 · Common,Neo Discovery (N2),0.68
https://limitlesstcg.com/cards/N2/54,https://images.pokemontcg.io/neo2/54_hires.png,Dunsparce,#54 · Common,Neo Discovery (N2),0.42
https://limitlesstcg.com/cards/N2/55,https://images.pokemontcg.io/neo2/55_hires.png,Hoppip,#55 · Common,Neo Discovery (N2),0.37
https://limitlesstcg.com/cards/N2/56,https://images.pokemontcg.io/neo2/56_hires.png,Kabuto,#56 · Common,Neo Discovery (N2),0.02
https://limitlesstcg.com/cards/N2/57,https://images.pokemontcg.io/neo2/57_hires.png,Larvitar,#57 · Common,Neo Discovery (N2),0.13
https://limitlesstcg.com/cards/N2/58,https://images.pokemontcg.io/neo2/58_hires.png,Mareep,#58 · Common,Neo Discovery (N2),0.49
https://limitlesstcg.com/cards/N2/59,https://images.pokemontcg.io/neo2/59_hires.png,Natu,#59 · Common,Neo Discovery (N2),0.26
https://limitlesstcg.com/cards/N2/60,https://images.pokemontcg.io/neo2/60_hires.png,Omanyte,#60 · Common,Neo Discovery (N2),0.33
https://limitlesstcg.com/cards/N2/61,https://images.pokemontcg.io/neo2/61_hires.png,Pineco,#61 · Common,Neo Discovery (N2),0.19
https://limitlesstcg.com/cards/N2/62,https://images.pokemontcg.io/neo2/62_hires.png,Poliwag,#62 · Common,Neo Discovery (N2),0.21
https://limitlesstcg.com/cards/N2/63,https://images.pokemontcg.io/neo2/63_hires.png,Sentret,#63 · Common,Neo Discovery (N2),0.26
https://limitlesstcg.com/cards/N2/64,https://images.pokemontcg.io/neo2/64_hires.png,Spinarak,#64 · Common,Neo Discovery (N2),0.44
https://limitlesstcg.com/cards/N2/65,https://images.pokemontcg.io/neo2/65_hires.png,Teddiursa,#65 · Common,Neo Discovery (N2),0.25
https://limitlesstcg.com/cards/N2/66,https://images.pokemontcg.io/neo2/66_hires.png,Tyrogue,#66 · Common,Neo Discovery (N2),0.28
https://limitlesstcg.com/cards/N2/67,https://images.pokemontcg.io/neo2/67_hires.png,Unown [E],#67 · Common,Neo Discovery (N2),0.44
https://limitlesstcg.com/cards/N2/68,https://images.pokemontcg.io/neo2/68_hires.png,Unown [I],#68 · Common,Neo Discovery (N2),0.39
https://limitlesstcg.com/cards/N2/69,https://images.pokemontcg.io/neo2/69_hires.png,Unown [O],#69 · Common,Neo Discovery (N2),0.39
https://limitlesstcg.com/cards/N2/70,https://images.pokemontcg.io/neo2/70_hires.png,Weedle,#70 · Common,Neo Discovery (N2),0.32
https://limitlesstcg.com/cards/N2/71,https://images.pokemontcg.io/neo2/71_hires.png,Wooper,#71 · Common,Neo Discovery (N2),0.59
https://limitlesstcg.com/cards/N2/72,https://images.pokemontcg.io/neo2/72_hires.png,Fossil Egg,#72 · Uncommon,Neo Discovery (N2),0.41
https://limitlesstcg.com/cards/N2/73,https://images.pokemontcg.io/neo2/73_hires.png,Hyper Devolution Spray,#73 · Uncommon,Neo Discovery (N2),0.51
https://limitlesstcg.com/cards/N2/74,https://images.pokemontcg.io/neo2/74_hires.png,Ruin Wall,#74 · Uncommon,Neo Discovery (N2),0.59
https://limitlesstcg.com/cards/N2/75,https://images.pokemontcg.io/neo2/75_hires.png,Energy Ark,#75 · Common,Neo Discovery (N2),0.52
