URL,Image URL,Name,Number,Set,Price
https://limitlesstcg.com/cards/G2/20,https://images.pokemontcg.io/gym2/20_hires.png,Sabrina,#20 · Holo Rare,Gym Challenge (G2),45.76
https://limitlesstcg.com/cards/G2/21,https://images.pokemontcg.io/gym2/21_hires.png,Blaine's Ninetales,#21 · Rare,Gym Challenge (G2),9.45
https://limitlesstcg.com/cards/G2/22,https://images.pokemontcg.io/gym2/22_hires.png,Brock's Dugtrio,#22 · Rare,Gym Challenge (G2),8.11
https://limitlesstcg.com/cards/G2/23,https://images.pokemontcg.io/gym2/23_hires.png,Giovanni's Nidoqueen,#23 · Rare,Gym Challenge (G2),8.49
https://limitlesstcg.com/cards/G2/24,https://images.pokemontcg.io/gym2/24_hires.png,Giovanni's Pinsir,#24 · Rare,Gym Challenge (G2),7.76
https://limitlesstcg.com/cards/G2/25,https://images.pokemontcg.io/gym2/25_hires.png,Koga's Arbok,#25 · Rare,Gym Challenge (G2),8.19
https://limitlesstcg.com/cards/G2/26,https://images.pokemontcg.io/gym2/26_hires.png,Koga's Muk,#26 · Rare,Gym Challenge (G2),8.18
https://limitlesstcg.com/cards/G2/27,https://images.pokemontcg.io/gym2/27_hires.png,Koga's Pidgeotto,#27 · Rare,Gym Challenge (G2),8.15
https://limitlesstcg.com/cards/G2/28,https://images.pokemontcg.io/gym2/28_hires.png,Lt. Surge's Jolteon,#28 · Rare,Gym Challenge (G2),14.59
https://limitlesstcg.com/cards/G2/29,https://images.pokemontcg.io/gym2/29_hires.png,Sabrina's Gengar,#29 · Rare,Gym Challenge (G2),95.73
https://limitlesstcg.com/cards/G2/30,https://images.pokemontcg.io/gym2/30_hires.png,Sabrina's Golduck,#30 · Rare,Gym Challenge (G2),7.10
https://limitlesstcg.com/cards/G2/31,https://images.pokemontcg.io/gym2/31_hires.png,Blaine's Charmeleon,#31 · Uncommon,Gym Challenge (G2),4.34
https://limitlesstcg.com/cards/G2/32,https://images.pokemontcg.io/gym2/32_hires.png,Blaine's Dodrio,#32 · Uncommon,Gym Challenge (G2),2.37
https://limitlesstcg.com/cards/G2/33,https://images.pokemontcg.io/gym2/33_hires.png,Blaine's Rapidash,#33 · Uncommon,Gym Challenge (G2),2.18
https://limitlesstcg.com/cards/G2/34,https://images.pokemontcg.io/gym2/34_hires.png,Brock's Graveler,#34 · Uncommon,Gym Challenge (G2),3.22
https://limitlesstcg.com/cards/G2/35,https://images.pokemontcg.io/gym2/35_hires.png,Brock's Primeape,#35 · Uncommon,Gym Challenge (G2),2.82
https://limitlesstcg.com/cards/G2/36,https://images.pokemontcg.io/gym2/36_hires.png,Brock's Sandslash,#36 · Uncommon,Gym Challenge (G2),3.06
https://limitlesstcg.com/cards/G2/37,https://images.pokemontcg.io/gym2/37_hires.png,Brock's Vulpix,#37 · Uncommon,Gym Challenge (G2),4.69
https://limitlesstcg.com/cards/G2/38,https://images.pokemontcg.io/gym2/38_hires.png,Erika's Bellsprout,#38 · Uncommon,Gym Challenge (G2),2.44
https://limitlesstcg.com/cards/G2/39,https://images.pokemontcg.io/gym2/39_hires.png,Erika's Bulbasaur,#39 · Uncommon,Gym Challenge (G2),8.66
https://limitlesstcg.com/cards/G2/40,https://images.pokemontcg.io/gym2/40_hires.png,Erika's Clefairy,#40 · Uncommon,Gym Challenge (G2),5.52
https://limitlesstcg.com/cards/G2/41,https://images.pokemontcg.io/gym2/41_hires.png,Erika's Ivysaur,#41 · Uncommon,Gym Challenge (G2),4.43
https://limitlesstcg.com/cards/G2/42,https://images.pokemontcg.io/gym2/42_hires.png,Giovanni's Machoke,#42 · Uncommon,Gym Challenge (G2),4.88
https://limitlesstcg.com/cards/G2/43,https://images.pokemontcg.io/gym2/43_hires.png,Giovanni's Meowth,#43 · Uncommon,Gym Challenge (G2),3.05
https://limitlesstcg.com/cards/G2/44,https://images.pokemontcg.io/gym2/44_hires.png,Giovanni's Nidorina,#44 · Uncommon,Gym Challenge (G2),2.10
https://limitlesstcg.com/cards/G2/45,https://images.pokemontcg.io/gym2/45_hires.png,Giovanni's Nidorino,#45 · Uncommon,Gym Challenge (G2),1.98
https://limitlesstcg.com/cards/G2/46,https://images.pokemontcg.io/gym2/46_hires.png,Koga's Golbat,#46 · Uncommon,Gym Challenge (G2),3.25
https://limitlesstcg.com/cards/G2/47,https://images.pokemontcg.io/gym2/47_hires.png,Koga's Kakuna,#47 · Uncommon,Gym Challenge (G2),1.78
https://limitlesstcg.com/cards/G2/48,https://images.pokemontcg.io/gym2/48_hires.png,Koga's Koffing,#48 · Uncommon,Gym Challenge (G2),2.15
https://limitlesstcg.com/cards/G2/49,https://images.pokemontcg.io/gym2/49_hires.png,Koga's Pidgey,#49 · Uncommon,Gym Challenge (G2),1.64
https://limitlesstcg.com/cards/G2/50,https://images.pokemontcg.io/gym2/50_hires.png,Koga's Weezing,#50 · Uncommon,Gym Challenge (G2),2.91
https://limitlesstcg.com/cards/G2/51,https://images.pokemontcg.io/gym2/51_hires.png,Lt. Surge's Eevee,#51 · Uncommon,Gym Challenge (G2),7.75
https://limitlesstcg.com/cards/G2/52,https://images.pokemontcg.io/gym2/52_hires.png,Lt. Surge's Electrode,#52 · Uncommon,Gym Challenge (G2),2.19
https://limitlesstcg.com/cards/G2/53,https://images.pokemontcg.io/gym2/53_hires.png,Lt. Surge's Raticate,#53 · Uncommon,Gym Challenge (G2),1.72
https://limitlesstcg.com/cards/G2/54,https://images.pokemontcg.io/gym2/54_hires.png,Misty's Dewgong,#54 · Uncommon,Gym Challenge (G2),2.94
https://limitlesstcg.com/cards/G2/55,https://images.pokemontcg.io/gym2/55_hires.png,Sabrina's Haunter,#55 · Uncommon,Gym Challenge (G2),3.71
https://limitlesstcg.com/cards/G2/56,https://images.pokemontcg.io/gym2/56_hires.png,Sabrina's Hypno,#56 · Uncommon,Gym Challenge (G2),3.17
https://limitlesstcg.com/cards/G2/57,https://images.pokemontcg.io/gym2/57_hires.png,Sabrina's Jynx,#57 · Uncommon,Gym Challenge (G2),2.35
https://limitlesstcg.com/cards/G2/58,https://images.pokemontcg.io/gym2/58_hires.png,Sabrina's Kadabra,#58 · Uncommon,Gym Challenge (G2),3.97
https://limitlesstcg.com/cards/G2/59,https://images.pokemontcg.io/gym2/59_hires.png,Sabrina's Mr. Mime,#59 · Uncommon,Gym Challenge (G2),3.37
https://limitlesstcg.com/cards/G2/60,https://images.pokemontcg.io/gym2/60_hires.png,Blaine's Charmander,#60 · Common,Gym Challenge (G2),2.51
https://limitlesstcg.com/cards/G2/61,https://images.pokemontcg.io/gym2/61_hires.png,Blaine's Doduo,#61 · Common,Gym Challenge (G2),0.81
https://limitlesstcg.com/cards/G2/62,https://images.pokemontcg.io/gym2/62_hires.png,Blaine's Growlithe,#62 · Common,Gym Challenge (G2),2.15
https://limitlesstcg.com/cards/G2/63,https://images.pokemontcg.io/gym2/63_hires.png,Blaine's Mankey,#63 · Common,Gym Challenge (G2),1.00
https://limitlesstcg.com/cards/G2/64,https://images.pokemontcg.io/gym2/64_hires.png,Blaine's Ponyta,#64 · Common,Gym Challenge (G2),0.82
https://limitlesstcg.com/cards/G2/65,https://images.pokemontcg.io/gym2/65_hires.png,Blaine's Rhyhorn,#65 · Common,Gym Challenge (G2),1.44
https://limitlesstcg.com/cards/G2/66,https://images.pokemontcg.io/gym2/66_hires.png,Blaine's Vulpix,#66 · Common,Gym Challenge (G2),1.90
https://limitlesstcg.com/cards/G2/67,https://images.pokemontcg.io/gym2/67_hires.png,Brock's Diglett,#67 · Common,Gym Challenge (G2),0.97
https://limitlesstcg.com/cards/G2/68,https://images.pokemontcg.io/gym2/68_hires.png,Brock's Geodude,#68 · Common,Gym Challenge (G2),0.89
https://limitlesstcg.com/cards/G2/69,https://images.pokemontcg.io/gym2/69_hires.png,Erika's Jigglypuff,#69 · Common,Gym Challenge (G2),1.31
https://limitlesstcg.com/cards/G2/70,https://images.pokemontcg.io/gym2/70_hires.png,Erika's Oddish,#70 · Common,Gym Challenge (G2),1.12
https://limitlesstcg.com/cards/G2/71,https://images.pokemontcg.io/gym2/71_hires.png,Erika's Paras,#71 · Common,Gym Challenge (G2),0.58
https://limitlesstcg.com/cards/G2/72,https://images.pokemontcg.io/gym2/72_hires.png,Giovanni's Machop,#72 · Common,Gym Challenge (G2),1.17
https://limitlesstcg.com/cards/G2/73,https://images.pokemontcg.io/gym2/73_hires.png,Giovanni's Magikarp,#73 · Common,Gym Challenge (G2),1.49
https://limitlesstcg.com/cards/G2/74,https://images.pokemontcg.io/gym2/74_hires.png,Giovanni's Meowth,#74 · Common,Gym Challenge (G2),1.54
https://limitlesstcg.com/cards/G2/75,https://images.pokemontcg.io/gym2/75_hires.png,Giovanni's Nidoran ♀,#75 · Common,Gym Challenge (G2),1.10
https://limitlesstcg.com/cards/G2/76,https://images.pokemontcg.io/gym2/76_hires.png,Giovanni's Nidoran ♂,#76 · Common,Gym Challenge (G2),1.15
https://limitlesstcg.com/cards/G2/77,https://images.pokemontcg.io/gym2/77_hires.png,Koga's Ekans,#77 · Common,Gym Challenge (G2),1.02
https://limitlesstcg.com/cards/G2/78,https://images.pokemontcg.io/gym2/78_hires.png,Koga's Grimer,#78 · Common,Gym Challenge (G2),1.06
https://limitlesstcg.com/cards/G2/79,https://images.pokemontcg.io/gym2/79_hires.png,Koga's Koffing,#79 · Common,Gym Challenge (G2),1.06
https://limitlesstcg.com/cards/G2/80,https://images.pokemontcg.io/gym2/80_hires.png,Koga's Pidgey,#80 · Common,Gym Challenge (G2),1.35
https://limitlesstcg.com/cards/G2/81,https://images.pokemontcg.io/gym2/81_hires.png,Koga's Tangela,#81 · Common,Gym Challenge (G2),1.13
https://limitlesstcg.com/cards/G2/82,https://images.pokemontcg.io/gym2/82_hires.png,Koga's Weedle,#82 · Common,Gym Challenge (G2),0.93
https://limitlesstcg.com/cards/G2/83,https://images.pokemontcg.io/gym2/83_hires.png,Koga's Zubat,#83 · Common,Gym Challenge (G2),1.02
https://limitlesstcg.com/cards/G2/84,https://images.pokemontcg.io/gym2/84_hires.png,Lt. Surge's Pikachu,#84 · Common,Gym Challenge (G2),5.94
https://limitlesstcg.com/cards/G2/85,https://images.pokemontcg.io/gym2/85_hires.png,Lt. Surge's Rattata,#85 · Common,Gym Challenge (G2),0.75
https://limitlesstcg.com/cards/G2/86,https://images.pokemontcg.io/gym2/86_hires.png,Lt. Surge's Voltorb,#86 · Common,Gym Challenge (G2),1.15
https://limitlesstcg.com/cards/G2/87,https://images.pokemontcg.io/gym2/87_hires.png,Misty's Horsea,#87 · Common,Gym Challenge (G2),1.08
https://limitlesstcg.com/cards/G2/88,https://images.pokemontcg.io/gym2/88_hires.png,Misty's Magikarp,#88 · Common,Gym Challenge (G2),3.05
https://limitlesstcg.com/cards/G2/89,https://images.pokemontcg.io/gym2/89_hires.png,Misty's Poliwag,#89 · Common,Gym Challenge (G2),1.37
https://limitlesstcg.com/cards/G2/90,https://images.pokemontcg.io/gym2/90_hires.png,Misty's Psyduck,#90 · Common,Gym Challenge (G2),3.50
https://limitlesstcg.com/cards/G2/91,https://images.pokemontcg.io/gym2/91_hires.png,Misty's Seel,#91 · Common,Gym Challenge (G2),1.04
https://limitlesstcg.com/cards/G2/92,https://images.pokemontcg.io/gym2/92_hires.png,Misty's Staryu,#92 · Common,Gym Challenge (G2),1.24
https://limitlesstcg.com/cards/G2/93,https://images.pokemontcg.io/gym2/93_hires.png,Sabrina's Abra,#93 · Common,Gym Challenge (G2),1.02
https://limitlesstcg.com/cards/G2/94,https://images.pokemontcg.io/gym2/94_hires.png,Sabrina's Abra,#94 · Common,Gym Challenge (G2),1.92
https://limitlesstcg.com/cards/G2/95,https://images.pokemontcg.io/gym2/95_hires.png,Sabrina's Drowzee,#95 · Common,Gym Challenge (G2),0.94
https://limitlesstcg.com/cards/G2/96,https://images.pokemontcg.io/gym2/96_hires.png,Sabrina's Gastly,#96 · Common,Gym Challenge (G2),1.02
https://limitlesstcg.com/cards/G2/97,https://images.pokemontcg.io/gym2/97_hires.png,Sabrina's Gastly,#97 · Common,Gym Challenge (G2),1.87
https://limitlesstcg.com/cards/G2/98,https://images.pokemontcg.io/gym2/98_hires.png,Sabrina's Porygon,#98 · Common,Gym Challenge (G2),0.77
https://limitlesstcg.com/cards/G2/99,https://images.pokemontcg.io/gym2/99_hires.png,Sabrina's Psyduck,#99 · Common,Gym Challenge (G2),2.41
https://limitlesstcg.com/cards/G2/100,https://images.pokemontcg.io/gym2/100_hires.png,Blaine,#100 · Rare,Gym Challenge (G2),6.29
https://limitlesstcg.com/cards/G2/101,https://images.pokemontcg.io/gym2/101_hires.png,Brock's Protection,#101 · Rare,Gym Challenge (G2),7.04
https://limitlesstcg.com/cards/G2/102,https://images.pokemontcg.io/gym2/102_hires.png,Chaos Gym,#102 · Rare,Gym Challenge (G2),8.58
https://limitlesstcg.com/cards/G2/103,https://images.pokemontcg.io/gym2/103_hires.png,Erika's Kindness,#103 · Rare,Gym Challenge (G2),15.22
https://limitlesstcg.com/cards/G2/104,https://images.pokemontcg.io/gym2/104_hires.png,Giovanni,#104 · Rare,Gym Challenge (G2),7.74
https://limitlesstcg.com/cards/G2/105,https://images.pokemontcg.io/gym2/105_hires.png,Giovanni's Last Resort,#105 · Rare,Gym Challenge (G2),10.56
https://limitlesstcg.com/cards/G2/106,https://images.pokemontcg.io/gym2/106_hires.png,Koga,#106 · Rare,Gym Challenge (G2),8.16
https://limitlesstcg.com/cards/G2/107,https://images.pokemontcg.io/gym2/107_hires.png,Lt. Surge's Secret Plan,#107 · Rare,Gym Challenge (G2),5.64
https://limitlesstcg.com/cards/G2/108,https://images.pokemontcg.io/gym2/108_hires.png,Misty's Wish,#108 · Rare,Gym Challenge (G2),11.62
https://limitlesstcg.com/cards/G2/109,https://images.pokemontcg.io/gym2/109_hires.png,Resistance Gym,#109 · Rare,Gym Challenge (G2),6.18
https://limitlesstcg.com/cards/G2/110,https://images.pokemontcg.io/gym2/110_hires.png,Sabrina,#110 · Rare,Gym Challenge (G2),6.07
https://limitlesstcg.com/cards/G2/111,https://images.pokemontcg.io/gym2/111_hires.png,Blaine's Quiz #2,#111 · Uncommon,Gym Challenge (G2),5.60
https://limitlesstcg.com/cards/G2/112,https://images.pokemontcg.io/gym2/112_hires.png,Blaine's Quiz #3,#112 · Uncommon,Gym Challenge (G2),5.70
https://limitlesstcg.com/cards/G2/113,https://images.pokemontcg.io/gym2/113_hires.png,Cinnabar City Gym,#113 · Uncommon,Gym Challenge (G2),1.00
https://limitlesstcg.com/cards/G2/114,https://images.pokemontcg.io/gym2/114_hires.png,Fuchsia City Gym,#114 · Uncommon,Gym Challenge (G2),1.25
https://limitlesstcg.com/cards/G2/115,https://images.pokemontcg.io/gym2/115_hires.png,Koga's Ninja Trick,#115 · Uncommon,Gym Challenge (G2),2.38
https://limitlesstcg.com/cards/G2/116,https://images.pokemontcg.io/gym2/116_hires.png,Master Ball,#116 · Uncommon,Gym Challenge (G2),2.61
https://limitlesstcg.com/cards/G2/117,https://images.pokemontcg.io/gym2/117_hires.png,Max Revive,#117 · Uncommon,Gym Challenge (G2),2.22
https://limitlesstcg.com/cards/G2/118,https://images.pokemontcg.io/gym2/118_hires.png,Misty's Tears,#118 · Uncommon,Gym Challenge (G2),24.58
https://limitlesstcg.com/cards/G2/119,https://images.pokemontcg.io/gym2/119_hires.png,Rocket's Minefield Gym,#119 · Uncommon,Gym Challenge (G2),2.03
https://limitlesstcg.com/cards/G2/120,https://images.pokemontcg.io/gym2/120_hires.png,Rocket's Secret Experiment,#120 · Uncommon,Gym Challenge (G2),4.86
https://limitlesstcg.com/cards/G2/121,https://images.pokemontcg.io/gym2/121_hires.png,Sabrina's Psychic Control,#121 · Uncommon,Gym Challenge (G2),2.29
https://limitlesstcg.com/cards/G2/122,https://images.pokemontcg.io/gym2/122_hires.png,Saffron City Gym,#122 · Uncommon,Gym Challenge (G2),1.52
https://limitlesstcg.com/cards/G2/123,https://images.pokemontcg.io/gym2/123_hires.png,Viridian City Gym,#123 · Uncommon,Gym Challenge (G2),1.66
https://limitlesstcg.com/cards/G2/124,https://images.pokemontcg.io/gym2/124_hires.png,Fervor,#124 · Common,Gym Challenge (G2),0.93
https://limitlesstcg.com/cards/G2/125,https://images.pokemontcg.io/gym2/125_hires.png,Transparent Walls,#125 · Common,Gym Challenge (G2),0.85
https://limitlesstcg.com/cards/G2/126,https://images.pokemontcg.io/gym2/126_hires.png,Warp Point,#126 · Common,Gym Challenge (G2),1.52
https://limitlesstcg.com/cards/G2/127,https://images.pokemontcg.io/gym2/127_hires.png,Fighting Energy,#127,Gym Challenge (G2),0.68
https://limitlesstcg.com/cards/G2/128,https://images.pokemontcg.io/gym2/128_hires.png,Fire Energy,#128,Gym Challenge (G2),0.48
https://limitlesstcg.com/cards/G2/129,https://images.pokemontcg.io/gym2/129_hires.png,Grass Energy,#129,Gym Challenge (G2),0.33
https://limitlesstcg.com/cards/G2/130,https://images.pokemontcg.io/gym2/130_hires.png,Lightning Energy,#130,Gym Challenge (G2),1.51
https://limitlesstcg.com/cards/G2/131,https://images.pokemontcg.io/gym2/131_hires.png,Psychic Energy,#131,Gym Challenge (G2),1.13
https://limitlesstcg.com/cards/G2/132,https://images.pokemontcg.io/gym2/132_hires.png,Water Energy,#132,Gym Challenge (G2),1.51
