URL,Image URL,Name,Number,Set,Price
https://limitlesstcg.com/cards/JU/15,https://images.pokemontcg.io/base2/15_hires.png,Vileplume,#15 · Holo Rare,Jungle (JU),18.50
https://limitlesstcg.com/cards/JU/16,https://images.pokemontcg.io/base2/16_hires.png,Wigglytuff,#16 · Holo Rare,Jungle (JU),18.24
https://limitlesstcg.com/cards/JU/17,https://images.pokemontcg.io/base2/17_hires.png,Clefable,#17 · Rare,Jungle (JU),3.22
https://limitlesstcg.com/cards/JU/18,https://images.pokemontcg.io/base2/18_hires.png,Electrode,#18 · Rare,Jungle (JU),4.10
https://limitlesstcg.com/cards/JU/19,https://images.pokemontcg.io/base2/19_hires.png,Flareon,#19 · Rare,Jungle (JU),11.61
https://limitlesstcg.com/cards/JU/20,https://images.pokemontcg.io/base2/20_hires.png,Jolteon,#20 · Rare,Jungle (JU),8.53
https://limitlesstcg.com/cards/JU/21,https://images.pokemontcg.io/base2/21_hires.png,Kangaskhan,#21 · Rare,Jungle (JU),5.96
https://limitlesstcg.com/cards/JU/22,https://images.pokemontcg.io/base2/22_hires.png,Mr. Mime,#22 · Rare,Jungle (JU),2.34
https://limitlesstcg.com/cards/JU/23,https://images.pokemontcg.io/base2/23_hires.png,Nidoqueen,#23 · Rare,Jungle (JU),4.54
https://limitlesstcg.com/cards/JU/24,https://images.pokemontcg.io/base2/24_hires.png,Pidgeot,#24 · Rare,Jungle (JU),5.05
https://limitlesstcg.com/cards/JU/25,https://images.pokemontcg.io/base2/25_hires.png,Pinsir,#25 · Rare,Jungle (JU),5.32
https://limitlesstcg.com/cards/JU/26,https://images.pokemontcg.io/base2/26_hires.png,Scyther,#26 · Rare,Jungle (JU),8.28
https://limitlesstcg.com/cards/JU/27,https://images.pokemontcg.io/base2/27_hires.png,Snorlax,#27 · Rare,Jungle (JU),10.29
https://limitlesstcg.com/cards/JU/28,https://images.pokemontcg.io/base2/28_hires.png,Vaporeon,#28 · Rare,Jungle (JU),6.70
https://limitlesstcg.com/cards/JU/29,https://images.pokemontcg.io/base2/29_hires.png,Venomoth,#29 · Rare,Jungle (JU),3.96
https://limitlesstcg.com/cards/JU/30,https://images.pokemontcg.io/base2/30_hires.png,Victreebel,#30 · Rare,Jungle (JU),4.14
https://limitlesstcg.com/cards/JU/31,https://images.pokemontcg.io/base2/31_hires.png,Vileplume,#31 · Rare,Jungle (JU),4.31
https://limitlesstcg.com/cards/JU/32,https://images.pokemontcg.io/base2/32_hires.png,Wigglytuff,#32 · Rare,Jungle (JU),5.49
https://limitlesstcg.com/cards/JU/33,https://images.pokemontcg.io/base2/33_hires.png,Butterfree,#33 · Uncommon,Jungle (JU),1.89
https://limitlesstcg.com/cards/JU/34,https://images.pokemontcg.io/base2/34_hires.png,Dodrio,#34 · Uncommon,Jungle (JU),1.04
https://limitlesstcg.com/cards/JU/35,https://images.pokemontcg.io/base2/35_hires.png,Exeggutor,#35 · Uncommon,Jungle (JU),5.68
https://limitlesstcg.com/cards/JU/36,https://images.pokemontcg.io/base2/36_hires.png,Fearow,#36 · Uncommon,Jungle (JU),0.80
https://limitlesstcg.com/cards/JU/37,https://images.pokemontcg.io/base2/37_hires.png,Gloom,#37 · Uncommon,Jungle (JU),1.06
https://limitlesstcg.com/cards/JU/38,https://images.pokemontcg.io/base2/38_hires.png,Lickitung,#38 · Uncommon,Jungle (JU),1.39
https://limitlesstcg.com/cards/JU/39,https://images.pokemontcg.io/base2/39_hires.png,Marowak,#39 · Uncommon,Jungle (JU),1.31
https://limitlesstcg.com/cards/JU/40,https://images.pokemontcg.io/base2/40_hires.png,Nidorina,#40 · Uncommon,Jungle (JU),0.68
https://limitlesstcg.com/cards/JU/41,https://images.pokemontcg.io/base2/41_hires.png,Parasect,#41 · Uncommon,Jungle (JU),1.00
https://limitlesstcg.com/cards/JU/42,https://images.pokemontcg.io/base2/42_hires.png,Persian,#42 · Uncommon,Jungle (JU),1.07
https://limitlesstcg.com/cards/JU/43,https://images.pokemontcg.io/base2/43_hires.png,Primeape,#43 · Uncommon,Jungle (JU),1.36
https://limitlesstcg.com/cards/JU/44,https://images.pokemontcg.io/base2/44_hires.png,Rapidash,#44 · Uncommon,Jungle (JU),0.97
https://limitlesstcg.com/cards/JU/45,https://images.pokemontcg.io/base2/45_hires.png,Rhydon,#45 · Uncommon,Jungle (JU),1.28
https://limitlesstcg.com/cards/JU/46,https://images.pokemontcg.io/base2/46_hires.png,Seaking,#46 · Uncommon,Jungle (JU),1.48
https://limitlesstcg.com/cards/JU/47,https://images.pokemontcg.io/base2/47_hires.png,Tauros,#47 · Uncommon,Jungle (JU),1.66
https://limitlesstcg.com/cards/JU/48,https://images.pokemontcg.io/base2/48_hires.png,Weepinbell,#48 · Uncommon,Jungle (JU),0.77
https://limitlesstcg.com/cards/JU/49,https://images.pokemontcg.io/base2/49_hires.png,Bellsprout,#49 · Common,Jungle (JU),0.50
https://limitlesstcg.com/cards/JU/50,https://images.pokemontcg.io/base2/50_hires.png,Cubone,#50 · Common,Jungle (JU),0.62
https://limitlesstcg.com/cards/JU/51,https://images.pokemontcg.io/base2/51_hires.png,Eevee,#51 · Common,Jungle (JU),1.08
https://limitlesstcg.com/cards/JU/52,https://images.pokemontcg.io/base2/52_hires.png,Exeggcute,#52 · Common,Jungle (JU),0.42
https://limitlesstcg.com/cards/JU/53,https://images.pokemontcg.io/base2/53_hires.png,Goldeen,#53 · Common,Jungle (JU),0.44
https://limitlesstcg.com/cards/JU/54,https://images.pokemontcg.io/base2/54_hires.png,Jigglypuff,#54 · Common,Jungle (JU),0.62
https://limitlesstcg.com/cards/JU/55,https://images.pokemontcg.io/base2/55_hires.png,Mankey,#55 · Common,Jungle (JU),0.65
https://limitlesstcg.com/cards/JU/56,https://images.pokemontcg.io/base2/56_hires.png,Meowth,#56 · Common,Jungle (JU),0.44
https://limitlesstcg.com/cards/JU/57,https://images.pokemontcg.io/base2/57_hires.png,Nidoran ♀,#57 · Common,Jungle (JU),0.26
https://limitlesstcg.com/cards/JU/58,https://images.pokemontcg.io/base2/58_hires.png,Oddish,#58 · Common,Jungle (JU),0.43
https://limitlesstcg.com/cards/JU/59,https://images.pokemontcg.io/base2/59_hires.png,Paras,#59 · Common,Jungle (JU),0.45
https://limitlesstcg.com/cards/JU/60,https://images.pokemontcg.io/base2/60_hires.png,Pikachu,#60 · Common,Jungle (JU),2.54
https://limitlesstcg.com/cards/JU/61,https://images.pokemontcg.io/base2/61_hires.png,Rhyhorn,#61 · Common,Jungle (JU),0.36
https://limitlesstcg.com/cards/JU/62,https://images.pokemontcg.io/base2/62_hires.png,Spearow,#62 · Common,Jungle (JU),0.35
https://limitlesstcg.com/cards/JU/63,https://images.pokemontcg.io/base2/63_hires.png,Venonat,#63 · Common,Jungle (JU),0.30
https://limitlesstcg.com/cards/JU/64,https://images.pokemontcg.io/base2/64_hires.png,Poké Ball,#64 · Common,Jungle (JU),0.41
