URL,Image URL,Name,Number,Set,Price
https://limitlesstcg.com/cards/FO/36,https://images.pokemontcg.io/base3/36_hires.png,Golem,#36 · Uncommon,Fossil (FO),1.70
https://limitlesstcg.com/cards/FO/37,https://images.pokemontcg.io/base3/37_hires.png,Graveler,#37 · Uncommon,Fossil (FO),0.60
https://limitlesstcg.com/cards/FO/38,https://images.pokemontcg.io/base3/38_hires.png,Kingler,#38 · Uncommon,Fossil (FO),0.73
https://limitlesstcg.com/cards/FO/39,https://images.pokemontcg.io/base3/39_hires.png,Magmar,#39 · Uncommon,Fossil (FO),0.80
https://limitlesstcg.com/cards/FO/40,https://images.pokemontcg.io/base3/40_hires.png,Omastar,#40 · Uncommon,Fossil (FO),1.27
https://limitlesstcg.com/cards/FO/41,https://images.pokemontcg.io/base3/41_hires.png,Sandslash,#41 · Uncommon,Fossil (FO),1.16
https://limitlesstcg.com/cards/FO/42,https://images.pokemontcg.io/base3/42_hires.png,Seadra,#42 · Uncommon,Fossil (FO),1.23
https://limitlesstcg.com/cards/FO/43,https://images.pokemontcg.io/base3/43_hires.png,Slowbro,#43 · Uncommon,Fossil (FO),1.73
https://limitlesstcg.com/cards/FO/44,https://images.pokemontcg.io/base3/44_hires.png,Tentacruel,#44 · Uncommon,Fossil (FO),1.04
https://limitlesstcg.com/cards/FO/45,https://images.pokemontcg.io/base3/45_hires.png,Weezing,#45 · Uncommon,Fossil (FO),1.30
https://limitlesstcg.com/cards/FO/46,https://images.pokemontcg.io/base3/46_hires.png,Ekans,#46 · Common,Fossil (FO),0.40
https://limitlesstcg.com/cards/FO/47,https://images.pokemontcg.io/base3/47_hires.png,Geodude,#47 · Common,Fossil (FO),0.84
https://limitlesstcg.com/cards/FO/48,https://images.pokemontcg.io/base3/48_hires.png,Grimer,#48 · Common,Fossil (FO),0.23
https://limitlesstcg.com/cards/FO/49,https://images.pokemontcg.io/base3/49_hires.png,Horsea,#49 · Common,Fossil (FO),0.38
https://limitlesstcg.com/cards/FO/50,https://images.pokemontcg.io/base3/50_hires.png,Kabuto,#50 · Common,Fossil (FO),0.42
https://limitlesstcg.com/cards/FO/51,https://images.pokemontcg.io/base3/51_hires.png,Krabby,#51 · Common,Fossil (FO),0.26
https://limitlesstcg.com/cards/FO/52,https://images.pokemontcg.io/base3/52_hires.png,Omanyte,#52 · Common,Fossil (FO),0.46
https://limitlesstcg.com/cards/FO/53,https://images.pokemontcg.io/base3/53_hires.png,Psyduck,#53 · Common,Fossil (FO),0.80
https://limitlesstcg.com/cards/FO/54,https://images.pokemontcg.io/base3/54_hires.png,Shellder,#54 · Common,Fossil (FO),0.40
https://limitlesstcg.com/cards/FO/55,https://images.pokemontcg.io/base3/55_hires.png,Slowpoke,#55 · Common,Fossil (FO),0.69
https://limitlesstcg.com/cards/FO/56,https://images.pokemontcg.io/base3/56_hires.png,Tentacool,#56 · Common,Fossil (FO),0.42
https://limitlesstcg.com/cards/FO/57,https://images.pokemontcg.io/base3/57_hires.png,Zubat,#57 · Common,Fossil (FO),0.25
https://limitlesstcg.com/cards/FO/58,https://images.pokemontcg.io/base3/58_hires.png,Mr. Fuji,#58 · Uncommon,Fossil (FO),0.73
https://limitlesstcg.com/cards/FO/59,https://images.pokemontcg.io/base3/59_hires.png,Energy Search,#59 · Common,Fossil (FO),0.28
https://limitlesstcg.com/cards/FO/60,https://images.pokemontcg.io/base3/60_hires.png,Gambler,#60 · Common,Fossil (FO),0.02
https://limitlesstcg.com/cards/FO/61,https://images.pokemontcg.io/base3/61_hires.png,Recycle,#61 · Common,Fossil (FO),0.22
https://limitlesstcg.com/cards/FO/62,https://images.pokemontcg.io/base3/62_hires.png,Mysterious Fossil,#62 · Common,Fossil (FO),0.25
